,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
214,60.0,5.0,,2.0,1.0,,14,0.9997222254372056,0.9518900343642612,0.946192752398699,0.9584205324962214,,
215,60.0,5.0,,2.0,1.0,,15,0.9996412078563904,0.9587628865979382,0.9460538651173018,0.944655172413793,,
216,60.0,5.0,,2.0,1.0,,16,0.9996412078563904,0.9518900343642612,0.9464126572609112,0.9567189194518386,,
217,60.0,5.0,,2.0,1.0,,17,0.9997106514970892,0.949599083619702,0.946111734817884,0.9365012349327648,,
218,60.0,5.0,,2.0,1.0,,18,0.9996990775569728,0.9473081328751431,0.9461233087580004,0.9384127575323936,,
219,60.0,5.0,,2.0,1.0,,19,0.9997222254372056,0.9541809851088202,0.9458571081353224,0.9503161222339304,,
220,60.0,5.0,,2.0,1.0,,20,0.9996990775569728,0.9541809851088202,0.9464126572609112,0.945851046094857,,
221,60.0,5.0,,2.0,1.0,,21,0.999652781796507,0.9404352806414662,0.9463895093806785,0.9224598658809184,,
222,60.0,5.0,,2.0,1.0,,22,0.9996643557366234,0.9427262313860252,0.9463547875603292,0.9202801246741028,,
223,60.0,5.0,,2.0,1.0,,23,0.9996875036168564,0.9553264604810996,0.9464705269614936,0.9442226757943032,,
224,60.0,5.0,,2.0,1.0,,24,0.9996875036168564,0.9473081328751431,0.9459265517760213,0.9451206873810556,,
225,60.0,5.0,,2.0,1.0,,25,0.9996643557366234,0.9541809851088202,0.9462506220992812,0.9450588620643148,,
226,60.0,5.0,,2.0,1.0,,26,0.9995833381558084,0.9530355097365406,0.9463547875603292,0.9497006162074176,,
227,60.0,5.0,,2.0,1.0,,27,0.9997106514970892,0.949599083619702,0.9463432136202128,0.938710236796979,,
