,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
127,100.0,5.0,,2.0,1.0,3.0,27,0.8470966771217926,0.845360824742268,0.8513095913241745,0.889303674303,,
128,100.0,5.0,,2.0,1.0,3.0,28,0.8901285864746936,0.8946162657502864,0.8817259059501626,0.8817164252249425,,
129,100.0,5.0,,2.0,1.0,3.0,29,0.8462633534334093,0.843069873997709,0.8473050080438884,0.8919810348381777,,
130,100.0,5.0,,2.0,1.0,3.0,30,0.846842050439231,0.8465063001145475,0.8496197960671752,0.8966775396085741,,
131,100.0,5.0,,2.0,1.0,3.0,31,0.8470619553014432,0.8591065292096219,0.8559738891910973,0.9077025164091272,,
132,100.0,5.0,,2.0,1.0,3.0,32,0.8475943565467993,0.8442153493699885,0.8575016492864665,0.9115384615384614,,
133,100.0,5.0,,2.0,1.0,3.0,33,0.8461244661520121,0.845360824742268,0.8462633534334093,0.8884745064983437,,
134,100.0,5.0,,2.0,1.0,3.0,34,0.846761032858416,0.8556701030927835,0.8512517216235923,0.861608805598573,,
135,100.0,5.0,,2.0,1.0,3.0,35,0.8473281559241213,0.8625429553264605,0.855325748544577,0.8742618464640646,,
136,100.0,5.0,,2.0,1.0,3.0,36,0.8465758498165531,0.8625429553264605,0.8487864723787919,0.8462314939434724,,
137,100.0,5.0,,2.0,1.0,3.0,37,0.8464716843555051,0.8396334478808706,0.8497586833485724,0.8753825214389923,,
138,100.0,5.0,,2.0,1.0,3.0,38,0.846680015277601,0.847651775486827,0.8480225923311073,0.8649487498802567,,
139,100.0,5.0,,2.0,1.0,3.0,39,0.8474786171456349,0.843069873997709,0.8579877547713568,0.8759843245735361,,
140,100.0,5.0,,2.0,1.0,3.0,40,0.8466105716369023,0.86368843069874,0.8490642469415863,0.8565924569453305,,
141,100.0,5.0,,2.0,1.0,3.0,41,0.8467841807386488,0.845360824742268,0.8489600814805384,0.8885078479772381,,
142,100.0,5.0,,2.0,1.0,3.0,42,0.8465527019363202,0.843069873997709,0.8469693637805118,0.8970221697494425,,
143,100.0,5.0,,2.0,1.0,3.0,43,0.847374451684587,0.8327605956471936,0.8521660628927906,0.8847406745017885,,
144,100.0,5.0,,2.0,1.0,3.0,44,0.8465874237566695,0.8671248568155785,0.8476406523072649,0.8698359755968843,,
145,100.0,5.0,,2.0,1.0,3.0,45,0.847189268642724,0.847651775486827,0.8485202717561139,0.9191988950276242,,
146,100.0,5.0,,2.0,1.0,3.0,46,0.8475480607863335,0.8407789232531501,0.8558234279695837,0.9162054092910413,,
147,100.0,5.0,,2.0,1.0,3.0,47,0.8476290783671485,0.827033218785796,0.8543419636346802,0.9153303055326177,,
148,100.0,5.0,,2.0,1.0,3.0,48,0.8464369625351559,0.8316151202749141,0.8472471383433062,0.8977958750110648,,
149,100.0,5.0,,2.0,1.0,3.0,49,0.8477911135287786,0.847651775486827,0.8566798995381998,0.8679699292337245,,
150,100.0,5.0,,2.0,1.0,3.0,50,0.8476175044270321,0.8350515463917526,0.8548743648800361,0.911162255466053,,
151,100.0,5.0,,2.0,1.0,3.0,51,0.8470156595409776,0.8419243986254296,0.8574437795858845,0.8541636250821228,,
152,100.0,5.0,,2.0,1.0,3.0,52,0.8470040856008612,0.8373424971363116,0.8523165241143043,0.8976901798063623,,
153,100.0,5.0,,2.0,1.0,3.0,53,0.8466105716369023,0.8510882016036655,0.8470966771217926,0.8673847751121657,,
154,100.0,5.0,,2.0,1.0,3.0,54,0.8472471383433062,0.861397479954181,0.8507540421985856,0.8685526452013667,,
155,100.0,5.0,,2.0,1.0,3.0,55,0.8470735292415597,0.8281786941580757,0.8494924827258944,0.9154254408491695,,
156,100.0,5.0,,2.0,1.0,3.0,56,0.846923068020046,0.8373424971363116,0.8493188736241478,0.8973765432098765,,
157,100.0,5.0,,2.0,1.0,3.0,57,0.8465527019363202,0.8316151202749141,0.8486475850973947,0.8872135861263366,,
158,100.0,5.0,,2.0,1.0,3.0,58,0.8469693637805118,0.8533791523482245,0.8505572852166063,0.90648446381205,,
159,100.0,5.0,,2.0,1.0,3.0,59,0.8472702862235391,0.8373424971363116,0.8504646936956748,0.8745506535947714,,
160,100.0,5.0,,2.0,1.0,3.0,60,0.8521429150125577,0.8384879725085911,0.8635432460272451,0.8787200141630521,,
161,100.0,5.0,,2.0,1.0,3.0,61,0.8465642758764366,0.861397479954181,0.8478605571694772,0.8899176954732511,,
162,100.0,5.0,,2.0,1.0,3.0,62,0.8464138146549229,0.8602520045819015,0.8510549646416129,0.9017149852883686,,
163,100.0,5.0,,2.0,1.0,3.0,63,0.847108251061909,0.847651775486827,0.8549090867003855,0.8947983523325991,,
164,100.0,5.0,,2.0,1.0,3.0,64,0.8469809377206282,0.8465063001145475,0.8490179511811206,0.8933563854310742,,
165,100.0,5.0,,2.0,1.0,3.0,65,0.8695848427680235,0.8751431844215349,0.8660779389127441,0.8937092264678472,,
166,100.0,5.0,,2.0,1.0,3.0,66,0.8466684413374845,0.865979381443299,0.848335088714251,0.8832177244021121,,
167,100.0,5.0,,2.0,1.0,3.0,67,0.8467263110380667,0.8591065292096219,0.847987870510758,0.8672294463087248,,
168,100.0,5.0,,2.0,1.0,3.0,68,0.8465527019363202,0.854524627720504,0.8478489832293608,0.8610718397188618,,
169,100.0,5.0,,2.0,1.0,3.0,69,0.846946215900279,0.854524627720504,0.8503952500549762,0.8946258039368544,,
170,100.0,5.0,,2.0,1.0,3.0,70,0.8467031631578338,0.8407789232531501,0.8488443420793741,0.8850031090426034,,
171,100.0,5.0,,2.0,1.0,3.0,71,0.8469114940799296,0.8396334478808706,0.8501290494322983,0.8820760711692084,,
172,100.0,5.0,,2.0,1.0,3.0,72,0.8466221455770188,0.86368843069874,0.8502795106538119,0.8661087220427562,,
173,100.0,5.0,,2.0,1.0,3.0,73,0.8495040566660108,0.849942726231386,0.8586706172382265,0.8595153774464119,,
174,100.0,5.0,,2.0,1.0,3.0,74,0.8469016920904608,0.8497706422018348,0.8497604222124487,0.8610319721430832,,
175,100.0,5.0,,2.0,1.0,3.0,75,0.8534177449596074,0.856651376146789,0.8638341705053124,0.9040398414510753,,
176,100.0,5.0,,2.0,1.0,3.0,76,0.8468901182842989,0.8360091743119266,0.8476192680724983,0.8787304444262638,,
177,100.0,5.0,,2.0,1.0,3.0,77,0.8469248397027846,0.8325688073394495,0.8476076942663364,0.9074651463186495,,
178,100.0,5.0,,2.0,1.0,3.0,78,0.8466586421610611,0.8589449541284404,0.8466354945487373,0.9041263220616715,,
179,100.0,5.0,,2.0,1.0,3.0,79,0.8472836276938034,0.838302752293578,0.8502002268466008,0.893764954257565,,
180,100.0,5.0,,2.0,1.0,3.0,80,0.8467628064165181,0.8428899082568807,0.847110020601375,0.8884693829151449,,
181,100.0,5.0,,2.0,1.0,3.0,81,0.8492743223536492,0.8532110091743119,0.860037962084211,0.9124033581558602,,
182,100.0,5.0,,2.0,1.0,3.0,82,0.8472257586629939,0.8451834862385321,0.8494247818337538,0.8937133474079286,,
183,100.0,5.0,,2.0,1.0,3.0,83,0.8466470683548992,0.8520642201834863,0.8508946552163145,0.8836029028126927,,
184,100.0,5.0,,2.0,1.0,3.0,84,0.8486146154024212,0.8222477064220184,0.8594361241637926,0.8969182632548968,,
185,100.0,5.0,,2.0,1.0,3.0,85,0.8476655632971459,0.8268348623853211,0.8506863267054003,0.8869364293139745,,
186,100.0,5.0,,2.0,1.0,3.0,86,0.8470637253767274,0.838302752293578,0.8536376472766835,0.9110856165924326,,
187,100.0,5.0,,2.0,1.0,3.0,87,0.8462188375269091,0.8589449541284404,0.8472026110506701,0.925013821427161,,
188,100.0,5.0,,2.0,1.0,3.0,88,0.8475266776232032,0.8348623853211009,0.8563227703062429,0.8950003028546212,,
189,100.0,5.0,,2.0,1.0,3.0,89,0.8469827087335942,0.8474770642201835,0.8516122311983519,0.8594083867521367,,
190,100.0,5.0,,2.0,1.0,3.0,90,0.8470290039582417,0.8440366972477065,0.8508483599916669,0.8816680976556666,,
191,100.0,5.0,,2.0,1.0,3.0,91,0.8472836276938034,0.8268348623853211,0.850825212379343,0.9074664609318075,,
192,100.0,5.0,,2.0,1.0,3.0,92,0.8470290039582417,0.8302752293577982,0.8571676581560612,0.8515519040166928,,
193,100.0,5.0,,2.0,1.0,3.0,93,0.847214184856832,0.8360091743119266,0.8522835119557418,0.8927266867211001,,
194,100.0,5.0,,2.0,1.0,3.0,94,0.8470868729890512,0.8600917431192661,0.849737274600125,0.905131074168798,,
195,100.0,5.0,,2.0,1.0,3.0,95,0.8470405777644036,0.8543577981651376,0.8521330524756371,0.9170964284269708,,
196,100.0,5.0,,2.0,1.0,3.0,96,0.8476192680724983,0.8509174311926605,0.8611953427004004,0.8902558717010021,,
197,100.0,5.0,,2.0,1.0,3.0,97,0.8684173977454226,0.8612385321100917,0.8676998217633851,0.8555281432748538,,
198,100.0,5.0,,2.0,1.0,3.0,98,0.847110020601375,0.8176605504587156,0.8498761602740678,0.8796998439989656,,
199,100.0,5.0,,2.0,1.0,3.0,99,0.8463924446193375,0.8532110091743119,0.8499687507233629,0.8645730958230959,,
200,100.0,5.0,,2.0,1.0,4.0,0,0.8904989525584195,0.8865979381443299,0.8930336454439185,0.8453821062441752,,
201,100.0,5.0,,2.0,1.0,4.0,1,0.8770731820233562,0.8717067583046965,0.881043043483293,0.8941766521423384,,
202,100.0,5.0,,2.0,1.0,4.0,2,0.8905105264985359,0.8865979381443299,0.8843300424763603,0.9046655708686306,,
203,100.0,5.0,,2.0,1.0,4.0,3,0.900996516244025,0.9014891179839634,0.8977210911910741,0.898805206515986,,
204,100.0,5.0,,2.0,1.0,4.0,4,0.9152787583477043,0.9278350515463918,0.9060774759551394,0.8963704450525709,,
205,100.0,5.0,,2.0,1.0,4.0,5,0.8889596185229338,0.8888888888888888,0.8859735419728938,0.9147533425541723,,
206,100.0,5.0,,2.0,1.0,4.0,6,0.8889248967025845,0.9049255441008018,0.8819805326327241,0.9049024568505089,,
207,100.0,5.0,,2.0,1.0,4.0,7,0.8900822907142278,0.9014891179839634,0.8862860383560376,0.9104639993727088,,
208,100.0,5.0,,2.0,1.0,4.0,8,0.8956030601497668,0.9083619702176403,0.8955683383294175,0.9092116779194799,,
209,100.0,5.0,,2.0,1.0,4.0,9,0.8928021666415898,0.8969072164948454,0.8915058853485492,0.9034486061883322,,
210,100.0,5.0,,2.0,1.0,4.0,10,0.8689714239418526,0.8762886597938144,0.8760893971134593,0.8899054194269296,,
211,100.0,5.0,,2.0,1.0,4.0,11,0.8774898438675478,0.8350515463917526,0.8779065057117394,0.9086222944405882,,
